"","ABW","AFG","AGO","ALB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHI","CHL","CHN","CIV","CMR","COD","COG","COL","COM","CPV","CRI","CUB","CUW","CYP","CZE","DEU","DJI","DNK","DOM","DZA","ECU","EGY","ERI","ESH","ESP","EST","ETH","FIN","FJI","FRA","FSM","GAB","GBR","GEO","GHA","GIN","GLP","GMB","GNB","GNQ","GRC","GRD","GTM","GUF","GUM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MTQ","MUS","MWI","MYS","MYT","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRI","PRK","PRT","PRY","PSE","PYF","QAT","REU","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VIR","VNM","VUT","WSM","YEM","ZAF","ZMB","ZWE"
"JAM",214,0,0,0,0,2,0,763,193,55,0,0,147,0,0,0,4,0,2481,0,0,70,4,65,256,0,0,0,0,21581,191,1,16,0,0,0,0,0,14,0,0,47,245,0,6,7,744,0,37,32,0,16,0,0,0,43,0,0,22,0,464,0,0,21591,0,0,0,0,0,0,0,6,36,35,0,0,61,0,28,0,0,15,1,135,24,0,0,6,4,133,0,0,0,0,0,0,0,0,5,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,230,56,0,4,0,0,65,0,0,0,2,8,0,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,15,0,0,0,0,0,0,3,72,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,120790,0,37,23,35,0,0,0,0,51,0,0
"JOR",0,33,0,0,75955,51,6,1,4890,2057,1,0,1281,0,0,991,171,10565,5,8,36,0,17,1124,0,4,0,0,7,11056,1046,0,196,1599,0,0,0,0,135,0,0,2,0,0,1018,295,10671,0,835,5,3855,61,51229,12,0,2713,0,21,288,0,5743,0,2,5387,0,11,0,0,0,0,2,2624,0,3,0,0,0,10,27,99,0,570,5813,643,130,88,18704,11,3963,17653,0,0,184,112,4,1,0,0,18,9306,0,55445,0,17979,0,1851,0,14,4,16,0,225,12,3,1,22,90,4,66,3,0,0,0,17,0,0,0,56,1,12,1,0,4,11,2172,286,24,118,1188,594,60,4,616,0,265,52,17,105,1,117867,0,20179,2,939,1617,0,45554,1444,0,4,0,0,1,14,59,547,0,0,79,52,1871,0,0,18522,8,0,15,0,0,0,0,0,135,925,0,5,3812,0,45989,7,0,205,0,0,0,0,552,503,12,0
"JPN",1,0,0,0,59,2851,0,7,21602,1216,9,0,4086,5,0,2056,96,7,27,0,36,4,3315,59484,0,30,12,4,2,24616,5241,3,1046,44728,1,7,0,0,373,0,29,23,0,0,111,1152,21039,0,1365,136,1,719,446,0,0,23403,14,0,849,0,19135,5,30,15828,0,249,95,1,0,0,0,262,0,58,1752,267,43,2636,43,56,57,956,8883,1324,2064,2574,0,51,917,16560,0,54,0,5614,0,36,263,0,80713,21,0,1,1,158,7,752,0,37,74,31,9,1,0,0,11,1296,0,6,18,1,0,370,0,0,1,2,0,5016,0,36,1,0,231,7,3527,1142,1,7352,4,967,175,3939,16826,7,630,33,608,15686,5221,0,9,14,1,29,2691,0,91,0,0,275,3,2,15,0,16,0,0,326,147,22,2373,0,0,0,0,7,3593,8,0,0,20,4,0,822,0,22,37,15,163966,6,0,292,0,2478,0,8,0,1083,15,1
"KAZ",0,7,0,0,1,9,871,0,155,127,4139,0,291,0,0,0,273,0,0,0,15684,0,8,17,0,0,0,0,0,1372,176,0,3,152,0,0,0,1,1,0,1,1,3,0,43,1958,116344,0,43,2,1,2,25,0,0,426,996,0,134,0,1229,0,0,1258,426,0,1,0,0,0,0,2330,0,0,0,0,0,1,0,26,0,92,1,193,40,1,1,6,2120,1365,0,4,35,0,0,2900,0,0,2223,0,0,1,0,60,0,0,0,1128,1,1304,0,0,1947,0,0,3,1,1,1,0,0,39,0,0,0,0,0,0,0,1,0,0,0,0,123,192,0,8,0,0,1,1,1,0,1280,0,4689,308,0,0,0,0,0,33,696397,0,0,0,0,0,0,0,0,0,13,0,0,0,32,9,326,0,0,0,0,0,0,1753,2110,0,0,0,0,3927,0,0,57210,0,1760,23132,0,1,0,0,0,0,0,4,0,0
"KEN",0,0,0,0,29,1,0,0,3922,249,0,143,385,0,0,0,6,3,6,0,0,0,5,18,0,0,0,113,7,5897,811,0,11,0,0,0,178,1,0,36,0,1,0,0,25,38,4762,182,400,0,26,0,70,420,0,409,0,4783,356,0,658,0,0,24126,0,5,0,0,0,0,0,128,0,0,0,0,0,0,0,0,0,35,0,331,109,0,2,16,757,1653,0,1,0,0,0,0,0,0,0,11,0,0,0,213,0,0,0,0,0,1,0,0,0,0,0,15,0,0,11,0,0,0,4009,0,0,0,2,1,0,256,0,0,0,0,701,410,0,431,2,0,0,0,27,0,28,0,0,23,0,0,0,4,0,0,221,685,56,7188,0,0,0,0,0,19729,0,113104,0,0,8,4,615,0,84,2,64,0,0,0,0,0,0,0,0,47,7734,30436,0,0,25271,0,0,0,0,0,0,0,189,3597,103,0
"KGZ",0,5,0,0,0,2,454,0,89,80,1558,0,156,0,0,0,167,0,0,0,3351,0,7,2,0,0,0,0,0,411,57,0,3,40,0,0,0,0,0,0,9,0,0,0,39,2030,15742,0,69,0,0,11,6,0,0,2326,239,0,85,0,704,0,0,656,586,0,0,0,0,0,0,146,0,0,0,0,0,0,0,34,0,78,0,1,69,0,0,6,431,4195,0,0,2,11714,0,0,0,0,560,0,0,0,0,1,0,0,0,577,2,366,0,0,817,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,343,199,0,2,0,0,1,0,0,0,758,0,134,347,0,0,0,0,0,126,207072,0,0,0,0,0,0,0,0,0,5,0,0,0,14,9,257,0,1,0,0,0,0,2393,217,0,0,0,0,283,0,0,10056,0,479,3621,0,0,0,15,0,0,0,23,0,0
"KHM",0,0,0,0,5,4,0,0,4074,192,0,0,549,0,0,1649,5,1,0,0,0,0,1,14,0,1,0,0,1,4004,470,0,3,334,0,0,0,0,1,0,0,0,0,0,1,15,823,0,45,17,0,2,0,0,0,30,0,0,72,0,7933,0,2,262,0,0,0,0,0,0,3,8,0,0,0,0,0,27,0,2,0,27,21,20,9,0,0,1,14,468,0,0,621,17,0,0,0,0,3270,0,175,0,0,0,0,8,0,0,4,0,1,0,0,4,0,12,0,6,0,7,0,0,0,0,0,0,0,3390,3,0,128,0,0,0,171,66,7,1094,0,9,1,0,47,0,17,0,11,1,0,0,0,1,3,1,85,0,1,0,0,25,0,0,0,0,3,0,0,0,1,0,104,0,0,0,0,0,80520,0,0,0,0,0,0,1,0,0,2,0,19587,0,0,1,0,7869,0,0,0,5,0,0
"KIR",0,0,0,0,0,0,0,0,498,1,0,0,1,0,0,0,4,0,0,0,0,0,0,52,0,0,0,0,0,31,3,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,9,0,3,1,0,1,0,0,0,7,0,0,1,503,21,0,0,150,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,3,0,6,0,0,0,4,18,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,757,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,45,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59,0,0,0,0,0,0,13,0,4,0,0
"KOR",0,0,0,0,23,1553,0,0,15551,57,1,0,1415,1,0,876,19,2,0,0,36,0,150,3155,0,18,3,0,2,30854,816,1,552,32657,0,0,0,0,73,0,0,19,0,0,5,454,7288,0,1808,78,0,222,52,0,1,1251,2,0,123,0,4795,4,48,1299,0,0,158,0,0,0,11,53,0,206,0,313,0,587,13,20,0,424,7805,253,51,0,0,2,38,932,0,28,66188,13126,0,127,19,0,0,5,0,0,0,72,0,355,0,1,17,16,2,0,0,14,0,1095,0,19,0,88,0,684,0,8,0,0,0,549,7,7,7,0,36,9,1620,1612,197,9425,2,454,72,58,2132,2,73,27,1271,39,954,0,0,3,9,6,3623,0,29,0,0,6,2,3,15,0,15,0,0,0,157,0,2482,0,0,0,0,0,430,1,2,0,0,0,0,134,0,17,23,0,221186,649,0,72,0,2293,0,0,0,396,0,0
"KWT",2,1164,0,0,22800,1,0,1,2621,907,13,0,384,0,0,15644,118,2885,4,0,2,1,8,71,0,2,2,6,66,9667,541,1,23,9,0,3,25,0,23,0,0,0,0,0,242,114,931,3,877,8,876,15,18073,896,0,1998,1,584,171,0,1725,0,3,11616,2,5,0,0,0,0,0,808,0,0,0,3,1,17,1,7,0,170,4848,58819,508,609,516,4,595,3405,0,3175,101,369,305,10,0,0,56,0,0,4712,0,3979,1,2863,0,11,4,7,1,222,1,0,4,144,8,1,20,2,0,1,4,12,0,4,0,379,0,2,0,2,140,0,1394,379,159,126,145,20865,7,0,7521,0,256,1,3,56,1,7458,0,4113,0,33,241,0,779,3950,0,674,0,7,0,292,28,0,0,2,59,4,1021,0,1,1038,1642,0,177,5,0,0,0,1,137,1362,1,47,18,0,15978,0,0,52,0,7,0,0,4302,405,1,0
"LAO",0,0,0,0,0,63,0,0,3026,48,0,0,756,0,0,7506,1,0,0,0,0,0,1,3,0,0,0,0,0,4441,367,0,0,379,0,0,0,0,0,0,0,0,0,0,2,34,1674,0,25,0,0,0,0,0,0,31,0,0,12,0,12396,0,0,219,0,0,0,0,0,0,0,22,0,0,349,0,0,15,0,0,0,27,0,0,12,0,0,0,0,108,0,0,34,0,0,0,224,0,38,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,19,0,0,291,0,0,0,68,23,0,6,0,0,0,0,48,0,1,0,1,0,0,0,0,0,0,0,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0,0,135574,0,0,0,0,0,0,0,0,0,4,0,56078,0,0,0,0,2864,0,0,0,10,0,0
"LBN",0,0,0,0,1543,110,95,4,7464,153,0,0,366,0,0,317,52,199,0,0,10,4,4,1414,0,0,0,0,0,6625,444,0,37,511,0,0,0,36,98,0,0,4,4,0,177,37,5666,0,1133,47,380,26,14086,0,0,278,0,0,37,0,4171,0,142,1155,1,76,0,16,0,0,1,212,0,2,0,0,0,1,1,4,0,70,457,205,18,14,3244,2,826,557,0,12286,2,31,0,0,0,0,1,477,0,0,210,2626,0,590,0,8,3,5,0,120,0,1,1,108,0,1,5,0,0,0,0,11,0,0,0,3,0,5,0,0,0,0,310,137,0,2,39,190,35,4,204,0,41,3,0,9,0,22018,0,298,0,115,264,0,6094,126,78,1,0,92,0,0,5,174,0,0,10,2,1995,0,0,4778,1,0,0,0,0,0,0,0,6,176,0,1,246,0,10554,2,0,670,0,0,0,0,151,50,0,0
"LBR",0,0,0,0,7,0,0,0,401,47,0,0,117,52,34,0,4,2,3,0,1,1,5,14,0,0,0,1,1,266,92,0,9,0,2246,1026,0,0,4,0,5,0,0,0,8,11,391,0,25,7,1,12,5,0,2,399,3,0,52,0,200,0,5,389,0,10684,13122,0,280,247,2,12,0,0,0,0,0,0,1,9,0,16,4,62,48,0,0,1,39,358,0,0,2,0,0,0,0,0,9,0,0,1825,0,1,0,0,0,2,5,3,0,0,0,2,0,128,0,746,1,0,0,0,0,2,0,0,0,0,1,0,1,108,1636,0,493,204,0,12,0,0,4,0,0,0,29,0,0,31,1,0,0,0,2,7,34,0,6,0,119,3,0,67463,0,0,5,0,0,0,3,0,194,2,0,0,0,108,0,0,0,0,0,1,0,13,0,0,2,0,5369,2,0,5,0,0,0,0,0,80,0,0
"LBY",1,62,3,25,1031,18,29,0,878,480,5,1,641,14,2,108,148,115,2,28,130,1,12,59,0,2,0,2,6,3097,773,2,47,291,895,14,46,52,5,482,1,1,0,0,133,229,3456,251,255,5,2122,22,4497,277,1,1240,10,726,659,0,4762,0,19,10513,0,67,1,1,2,27,21,753,0,0,1,0,0,3,2,121,0,292,1339,456,241,147,7413,5,9440,19803,0,10475,109,726,2950,4,0,0,86,817,0,8198,1,0,1,40,0,7,26,11,0,794,2,547,0,68,1,93,316,0,0,1,0,59,0,0,0,751,156,12,13,112,267,0,713,1434,0,42,157,248,16,0,387,0,353,1,1,50,6,12605,0,187,18,117,3732,0,3099,2118,100,85,0,121,56,10481,108,1948,0,1,42,13,1283,0,4,6316,209,18,205,78,26,0,0,1,942,1621,24,45,175,0,10511,95,0,78,0,1,0,0,1980,1002,1,0
"LCA",2,0,0,0,1,0,0,66,5,3,0,0,1,0,0,0,0,0,10,0,0,0,0,4,338,0,0,0,0,768,8,0,19,4,0,0,0,0,0,0,0,0,2,8,0,1,8,0,2,4,0,0,0,0,0,9,0,1,0,0,2294,0,0,864,0,2,0,30,0,0,0,0,24,0,224,0,130,0,0,0,3,0,0,9,3,0,0,0,0,8,45,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,214,0,0,1,0,0,0,0,1,0,16,0,0,0,0,2,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,2,0,0,0,0,0,0,0,162,0,0,0,0,0,0,2210,0,47,9,303,0,0,0,0,1,0,0
"LKA",1,4,0,0,23912,2,0,0,40681,515,0,0,517,0,0,23,7,3273,23,0,0,0,2,2,0,309,15,624,0,68399,20509,0,8,1954,0,0,0,0,0,0,0,1,0,0,5257,74,24508,0,4183,0,0,0,104,0,0,125,0,0,423,0,22385,0,0,61479,0,19,0,0,0,0,0,525,0,0,0,0,0,295,0,0,1,38,19,50045,170,5,2,87,36,46166,1,9621,5364,1,0,0,26,0,6946,4121,0,3218,1,122,0,0,0,0,0,29,0,0,0,5,1076,1,0,1,11,0,0,0,2,0,0,552,0,3033,0,1,0,0,0,0,6136,4920,21,3876,1610,1561,4,0,16,2,66,0,85,26,0,3,0,12015,0,0,612,0,83685,2,0,3171,0,1,0,0,0,0,0,0,2,3,3733,0,291,2,0,0,965,1,0,0,0,1,0,25,0,0,9,0,23082,0,0,0,0,21,0,0,0,456,3,0
"LSO",0,7,44,0,42,0,0,0,795,16,0,1,44,3,0,0,2,7,1,0,0,0,2,2,0,0,0,1565,0,143,86,0,19,23,0,0,4,0,1,0,0,0,0,0,37,9,202,0,49,1,0,3,0,0,0,41,0,0,8,0,152,0,1,953,0,18,0,0,0,0,0,31,0,0,0,0,0,7,0,3,0,10,1,42,103,4,0,0,89,109,0,0,12,0,34,0,0,0,17,1,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,21,0,3,0,0,0,0,5012,0,0,3,6,3,0,126,0,0,28,0,130,4,0,337,1,65,1,0,0,0,6,0,0,14,0,0,0,25,0,0,5,4,5,0,0,8,0,1,0,0,1,0,0,0,1,0,37,102,0,0,0,4,1,0,0,0,0,0,0,1,82,23,0,0,165,0,0,1,0,0,0,0,0,157232,22,8
"LTU",0,3,0,0,2,75,74,0,346,85,187,0,333,0,0,0,96,0,0,0,10141,0,3,9,0,0,0,0,0,719,133,0,5,13,0,0,0,0,4,0,4,1,0,0,32,874,12282,0,1656,0,0,4,1,0,0,10195,606,0,213,0,644,0,0,35566,110,0,0,0,0,0,0,172,0,0,0,0,0,0,0,15,0,65,0,0,8531,3,0,543,902,3575,0,0,2,5477,0,594,0,0,3,0,0,30,0,1,0,0,0,0,153,4037,0,0,146,0,0,8,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,561,860,0,1,0,3,3,0,0,0,8860,0,0,206,0,0,0,0,0,18,42482,0,0,0,0,0,0,0,0,0,3,0,0,0,30,7,1248,0,0,0,0,0,0,79,50,0,0,0,0,35,0,0,8896,2,3578,511,0,15,0,5,0,0,0,46,0,0
"LUX",0,0,18,24,0,32,0,0,69,192,0,0,3597,0,0,3,17,0,0,183,8,0,3,145,0,0,0,0,1,188,443,5,15,97,0,5,10,0,6,0,131,1,2,0,3,30,7805,0,284,4,13,3,3,0,0,578,2,0,99,0,7317,0,1,679,0,0,0,2,0,1,0,138,0,0,2,0,0,1,0,65,0,62,0,17,118,42,0,43,26,3757,0,0,28,31,0,0,0,0,5,0,0,11,0,1,0,0,0,3,0,8,1,24,0,0,0,4,37,0,1,0,595,0,3,0,2,5,0,2,0,6,1,0,0,0,467,37,2,6,0,0,1,7,16,0,196,0,0,5584,2,0,1,0,3,51,151,2,0,0,3,0,0,0,0,0,110,0,1,0,22,14,164,0,0,0,0,0,12,0,0,0,0,0,14,37,0,0,22,1,543,2,0,36,0,6,0,0,0,32,0,0
"LVA",0,3,0,1,0,25,119,0,631,84,397,0,203,0,0,0,171,0,0,0,10276,0,5,45,0,0,0,0,0,827,133,0,8,30,0,0,0,0,2,0,9,0,7,0,55,1483,5260,0,591,0,2,9,2,0,0,2643,1193,0,276,0,709,0,0,13963,214,0,0,0,0,0,0,126,0,0,0,0,0,0,0,30,0,96,0,7,3579,4,1,175,746,3929,0,1,2,9111,0,364,0,0,5,0,0,4,0,2,0,1,0,3856,90,0,0,0,391,0,0,4,0,7,6,0,0,20,0,0,0,0,0,1,0,0,0,0,1,0,439,360,0,2,0,3,1,1,0,0,617,0,1,280,0,0,0,0,0,42,71929,0,0,0,0,0,0,1,0,0,1,2,0,0,28,7,413,0,1,1,1,0,0,140,117,0,0,0,0,17,0,0,10728,0,2827,910,0,15,0,1,0,0,0,37,0,0
"MAC",0,0,0,0,2,0,0,0,307,5,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,631,4,0,5,29022,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,21,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,6785,0,0,0,0,1,2,1,0,0,0,0,4,0,0,15,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,34,0,4,0,0,0,0,593,0,0,0,1,476,0,0,0,0,0,0,2,0,2,0,0,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,2623,0,0,2,0,0,0,0,0,1,0,0
"MAR",0,0,0,0,424,43,0,0,238,410,0,0,22803,3,0,0,38,75,0,0,0,0,15,9,0,0,0,0,4,16815,3326,2,54,0,2,6,1,156,16,1,0,0,0,0,20,144,27629,0,828,5,1392,21,251,0,2,331743,1,0,538,0,277515,0,178,4609,0,0,97,1,2,0,20,755,0,0,1,0,0,0,0,18,0,78,0,0,51,1,285,39,49956,90992,0,110,7,0,0,0,0,0,0,162,0,344,3,516,0,0,0,1,42,6,0,0,0,25,0,25,0,64,32,0,0,0,0,148,1,0,0,0,12,0,135,0,0,0,34879,1036,0,3,0,0,10,3,0,0,189,0,0,536,1,0,1,100,17,13,556,0,6,0,507,0,0,10,0,0,16,0,0,0,21,3,1711,0,0,104,0,0,0,0,0,0,0,0,1024,105,1,0,776,0,13237,0,0,198,0,0,0,0,0,239,0,0
"MDA",0,0,0,0,0,63,11,0,72,126,230,0,32,0,0,0,227,0,0,0,1728,0,2,1,0,0,0,0,0,637,79,0,1,0,0,0,0,0,0,0,3,0,0,0,72,2212,2065,0,75,1,0,4,5,0,0,2640,110,0,17,0,489,0,0,198,174,0,0,0,0,0,0,736,0,0,0,0,0,0,0,20,0,113,0,0,253,0,0,2,1682,9921,0,5,0,5272,0,444,0,0,2,0,0,0,0,1,0,0,0,94,0,255,0,0,0,0,0,0,0,3,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,109,75,0,1,0,0,2,0,0,0,164,0,0,1298,0,0,0,0,0,4362,50683,0,0,0,0,0,0,0,0,0,19,0,0,0,18,19,62,0,0,0,0,0,0,99,10,0,0,0,0,231,0,0,27044,0,2189,520,0,0,0,0,0,0,0,2,0,0
"MDG",0,0,0,0,0,1,0,0,21,6,0,0,149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,0,258,135,0,1,107,0,0,0,0,0,1873,0,0,0,0,1,4,105,0,4,0,0,0,4,0,0,39,0,0,2,0,27582,0,0,82,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,82,1,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,535,0,0,0,0,0,16,41,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1399,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,24,0,0
"MDV",0,1,0,0,12,0,0,0,201,17,0,0,22,0,0,589,3,2,0,0,0,0,1,4,0,0,0,0,0,23,85,0,4,0,0,1,0,0,1,0,0,1,0,0,1,5,59,0,7,0,0,2,16,0,0,39,0,0,5,0,45,0,1,195,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,3,0,4,1,1547,7,1,0,0,6,120,0,1,13,0,0,0,0,0,2,3,0,7,0,0,0,1220,0,0,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,3,1,1,4,2,17,1,0,19,0,9,0,0,2,1,0,0,5,1,5,56,0,18,0,0,9,0,0,0,0,2,0,0,0,1,0,17,0,19,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,14,0,0,7,0,0,0,0,0,27,0,0
"MEX",2,0,16,1,16,1570,9,3,978,765,2,0,1081,1,0,8,93,3,50,0,22,993,4488,2040,0,0,0,2,3,32280,2743,3,2118,330,1,4,2,0,2074,0,3,1697,916,0,53,302,9901,0,465,371,25,1372,38,0,1,38552,5,0,346,0,7244,0,9,4475,0,2,12,1,0,0,37,248,0,5835,11,10,0,8,973,71,114,339,34,69,318,75,12,34,2195,5531,13,12,859,987,3,29,0,0,68,1,0,1188,0,3,10,4,0,27,39,41,0,31,1,16,0,0,0,23,4,0,0,8,0,0,1,1,0,19,8,1,9,0,5,436,1404,312,0,64,0,11,1507,555,66,0,544,1218,304,293,952,6,0,1,11,208,1529,0,24,0,3,8,0,0,864,0,33,0,0,4,70,17,1007,0,0,46,0,0,7,2,0,0,0,5,1,158,0,0,64,353,3308655,12,0,1940,3,8,0,0,0,244,0,0
"MKD",0,0,0,6818,2,260,0,0,6073,3172,11,0,120,0,0,0,542,0,0,1061,2,0,1,0,0,0,0,0,0,1287,6618,0,96,0,0,0,0,0,0,0,0,2,0,0,9,319,3368,0,330,3,0,1,210,0,0,244,0,0,34,0,565,0,0,663,1,0,0,0,0,0,0,2406,0,0,0,0,0,0,0,1362,0,52,0,0,95,8,57,4,63,11381,0,17,0,333,0,9,0,0,0,1,0,0,0,1,0,0,0,1,46,2,0,0,1,0,0,0,0,0,12,0,712,2,0,0,0,0,0,0,0,0,0,0,0,0,247,402,0,0,0,0,0,0,1,0,75,0,0,37,0,0,0,0,0,221,215,0,1,0,0,0,0,0,0,0,6609,0,0,0,104,1233,655,0,0,0,0,0,0,4,0,0,0,0,0,22120,0,0,17,0,3169,1,0,1,0,0,0,0,0,16,0,0
"MLI",0,0,10,0,0,0,0,0,25,31,0,0,315,1319,6230,0,2,0,0,0,0,0,1,1,0,0,0,0,179,595,134,0,57,9,56968,6737,2,1960,0,0,6,0,0,0,0,17,482,0,14,0,91,0,53,0,425,11671,0,0,3,0,25193,0,15135,169,0,2820,24555,0,2260,11,0,30,0,0,0,0,0,0,0,0,0,10,0,0,8,0,18,1,0,1820,0,6,0,0,0,0,0,0,0,0,0,0,538,49,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,2248,0,0,0,0,0,0,0,16245,50651,0,151,20,0,0,0,0,0,0,0,0,16,0,0,86,0,0,0,0,0,0,58,0,0,224,5574,0,0,629,0,0,0,0,0,0,0,0,28,0,0,0,1,2001,0,0,0,0,0,0,84,0,3,0,0,0,144,0,0,0,0,0,0,0,0,30,30,0
"MLT",0,0,0,5,2,2,2,0,5623,19,0,0,30,0,0,1,34,0,0,7,2,0,0,7,0,0,0,0,0,1044,35,1,4,25,0,0,0,0,0,0,0,0,0,0,7,7,146,0,14,3,5,1,43,2,0,31,0,5,7,0,104,0,0,3626,2,1,0,0,0,0,0,18,0,0,0,0,0,1,0,7,0,7,3,22,51,2,6,0,8,292,0,2,3,1,3,0,0,0,5,1,0,12,0,71,0,1,0,1,10,3,0,15,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,8,0,56,8,0,8,0,10,1,2,15,0,12,0,0,6,1,1,0,0,0,34,105,0,2,2,0,3,0,0,0,1,38,0,0,0,8,3,23,0,0,12,0,0,5,0,0,0,0,1,30,23,0,0,15,0,983,2,0,0,0,1,0,0,0,34,0,2
"MMR",9,138,0,0,4848,87,0,1,14539,186,0,0,377,0,0,130166,8,690,3,0,0,9,9,151,1,0,22,30,0,11427,333,0,37,8628,0,0,0,0,11,0,0,6,0,0,55,104,2592,0,1010,0,0,19,15,1,0,1878,3,0,776,0,1269,0,2,12329,1,5,0,0,0,0,0,181,0,1,3,0,4,3294,2,4,1,97,34,46177,257,90,2,4,83,2415,2,116,5298,19,0,3,65,0,4694,271,163,24,3,9,2,6,0,1,3,3,735,0,0,34,22,37,0,4,2,0,0,64,5,0,0,27,0,159506,0,11,1,0,0,0,787,795,3,1678,219,6574,122,0,154,0,17,4,152,109,6,0,3,1937,0,21,1256,0,91311,9,0,595,0,6,1,0,1,0,0,30,11,3,766,0,26,0,0,2,737817,3,0,0,1,3,0,49,0,0,81,0,64413,0,0,75,0,6315,0,0,0,352,11,0
"MNE",0,0,0,0,0,0,0,0,463,5061,0,0,0,0,0,0,9,0,0,471,0,0,1,0,0,0,0,0,0,405,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2506,0,121,0,0,0,0,0,0,0,0,0,1,0,388,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,0,12,0,0,0,0,0,0,0,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1616,0,0,0,0,0,0,0,1678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,21,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,8002,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0
